Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_10,Browser_11,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_20,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_True,avg_time_per_page,purchase_per_session
3,0.2943988913559275,4,2.163529511330356,36,0.4075836669468832,0.5732902904546082,0.43714233490028154,0.2356185357954129,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.098910727593507,0.0
0,-0.5756089028018073,0,-0.2702109693295498,40,0.4914338376915984,-0.6658284873608458,-1.342143001929912,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.029241684019589542,0.0
0,-0.5756089028018073,0,-0.2702109693295498,16,0.10650503723849607,-0.6658284873608458,-0.7409778168068814,2.5175367864252354,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.202559631105392,0.0009401441551425434
13,1.3459653171477344,3,0.027144540525513888,161,2.7467625285003874,-0.1332247808553186,-0.39672193980450376,0.4915838135853762,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.517887824555825,0.00028913192318597963
1,0.35710333514189735,1,0.2844714240539344,9,-0.2566509419109254,-0.6658284873608458,-0.43649157161131436,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.6545537139933517,0.0
3,0.5960085750362497,0,-0.2702109693295498,15,-0.5879285688999726,-0.6658284873608458,-0.8154077961908438,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2795248319137247,0.0
5,0.17765168212636304,0,-0.2702109693295498,3,-1.0096047496763805,-0.6658284873608458,-0.6452821519944646,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8848630762434768,0.0
0,-0.5756089028018073,0,-0.2702109693295498,37,-0.42440272976852694,-0.18394891446688244,0.028131916571148368,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,-0.770804377959824,0.0
0,-0.5756089028018073,0,-0.2702109693295498,10,-0.7673476497401305,-0.6658284873608458,-1.1964892541958159,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3840654466302779,0.0
0,-0.5756089028018073,0,-0.2702109693295498,6,-0.14356088126450106,2.2254486897879855,2.161791164809326,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.5803421700143403,0.0
4,0.28837717024078224,0,-0.2702109693295498,85,1.4698971278808566,-0.3999639253291129,-0.6848803507320741,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.2924705851284634,0.0
0,-0.5756089028018073,0,-0.2702109693295498,5,-1.0093291443294676,-0.6658284873608458,0.7327356570984948,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1.0581278164399828,0.0
0,-0.5756089028018073,0,-0.2702109693295498,12,-0.7644078593363144,-0.6658284873608458,-0.9236695746421381,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5333104587062976,0.0
1,-0.423756805115534,0,-0.2702109693295498,27,0.10527399965481227,-0.3445754387648702,-0.41844790614304467,1.9257608157197839,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1745768025058111,0.000941132182014964
0,-0.5756089028018073,0,-0.2702109693295498,10,-0.8625233628372302,2.803704159913078,2.876318891869951,-0.34801785278265523,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.712073250694735,0.0
4,-0.0257995835928867,0,-0.2702109693295498,35,0.10246282511630293,-0.6658284873608458,-1.095614745877772,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.18048531333406367,0.0
0,-0.5756089028018073,0,-0.2702109693295498,19,-0.6450379339680248,-0.6658284873608458,-0.6634139723232642,-0.34801785278265523,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6138461756710909,0.0026181682171121106
0,-0.5756089028018073,0,-0.2702109693295498,7,-0.674193042483643,1.8124091550083785,0.7327356570984948,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.4420488034523768,0.0
9,6.651765505180219,0,-0.2702109693295498,36,0.9485069325914396,-0.031157895961181875,-0.7355317220614593,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.6531338741141904,0.0
5,0.5507365773038448,0,-0.2702109693295498,21,-0.5290623291055537,-0.6658284873608458,-0.8481569785454544,2.1733893860598186,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.486367365910795,0.0020527675298730257
0,-0.5756089028018073,0,-0.2702109693295498,6,-0.6074965485307733,-0.6658284873608458,0.3754717667733917,-0.34801785278265523,0.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0678168637026428,0.0
3,0.05274460486553054,0,-0.2702109693295498,11,-0.4421333403831623,-0.6658284873608458,-0.8154077961908438,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5578488559455189,0.0
0,-0.5756089028018073,0,-0.2702109693295498,4,-0.974051659924644,-0.6658284873608458,1.2686314657913589,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.720305106911117,0.0
0,-0.5756089028018073,0,-0.2702109693295498,5,-0.9823198203320246,2.803704159913078,2.876318891869951,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8874751075027206,0.0
5,0.02209055355843833,0,-0.2702109693295498,29,0.4265490509205587,0.3099775696849454,-0.09668786339797615,0.06755251503284428,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4749279691249009,0.0
0,-0.5756089028018073,0,-0.2702109693295498,8,-0.7111241589699427,-0.6658284873608458,1.2686314657913589,-0.34801785278265523,0.2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08071781259031681,0.0
0,-0.5756089028018073,1,-0.11009646402297704,119,1.9810013623123277,-0.20028382112351276,-1.0053544043050224,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,-0.44760509684096633,0.0
0,-0.5756089028018073,0,-0.2702109693295498,16,-0.5355084319171799,0.4184004649122556,0.3754717667733917,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.22912031105519934,0.0
5,1.0509103331912495,0,-0.2702109693295498,11,-0.5615623240085784,-0.6658284873608458,-1.2194561944585467,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18055545194861483,0.0
5,-0.38852100948170076,0,-0.2702109693295498,45,-0.3485783298202052,-0.134777570191606,0.06560003664836561,-0.34801785278265523,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8194594456908492,0.0
3,0.7318245675789296,0,-0.2702109693295498,8,-0.699658976538375,-0.6658284873608458,-1.2322156593052005,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1290113683167802,0.0
6,3.0963319076291986,0,-0.2702109693295498,29,0.9374668504614784,0.32804802331005833,-0.2918605810281084,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.120553209831976,0.0
0,-0.5756089028018073,0,-0.2702109693295498,10,-0.8555413607521896,-0.6658284873608458,0.7327356570984948,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6880109022513754,0.0
8,1.3421783653912136,0,-0.2702109693295498,12,-0.6250617959372611,-0.4029851076200429,-0.8424732140088769,1.6402644180893666,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.12695876496055353,0.002499583402557942
1,-0.19925133310522475,0,-0.2702109693295498,32,-0.47601748663301163,-0.6658284873608458,-0.8154077961908438,4.260107661401005,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,-0.733268521294774,0.0018682373698981657
0,-0.5756089028018073,0,-0.2702109693295498,32,1.6682791684700586,-0.6658284873608458,-0.8230908808104924,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.730056116947595,0.0
1,-0.12397981916590825,1,-0.22446396781338615,17,-0.7133290017452442,-0.6658284873608458,-0.8467467151352981,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.6692253845081271,0.0
0,-0.5756089028018073,0,-0.2702109693295498,27,-0.18375332765252028,-0.0233224769072108,0.06830046921794984,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.2167427948611861,0.0
5,0.02547231718454007,0,-0.2702109693295498,32,0.5673171772765051,-0.6658284873608458,-1.0433761583422003,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.46529324366637964,0.0
3,3.0603324879190907,0,-0.2702109693295498,58,1.1776124077493066,0.0819156475648504,0.4740273467480598,-0.34801785278265523,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.031082894302444812,0.0004913372561749
6,0.6630984026778145,0,-0.2702109693295498,25,-0.3644218193619349,-0.08757301723575298,-0.8630429851401629,0.2076360896539254,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,-0.38838960648419185,0.0015711124784785811
0,-0.5756089028018073,0,-0.2702109693295498,6,-0.9194818012359325,-0.6658284873608458,0.3754717667733917,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6217942137053506,0.0
1,-0.5756089028018073,0,-0.2702109693295498,9,-0.8235711405103181,1.9626053100471827,2.161791164809326,0.8543704499888052,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4946256061124522,0.004545454545454545
1,-0.5232461104961958,0,-0.2702109693295498,28,-0.35517985343221026,-0.6658284873608458,-1.2194561944585467,-0.34801785278265523,0.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.48197977201597525,0.0
1,-0.3639759505884454,1,0.37024705189674123,62,1.5972359846319404,-0.6658284873608458,-1.2917596320944542,1.2516534674869453,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1920981423495641,0.0004139244174013825
3,-0.277795521563642,0,-0.2702109693295498,43,0.8512825526780676,-0.11510904982915872,0.4848382944343062,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.24115985387780775,0.0
0,-0.5756089028018073,1,-0.1787169662972225,21,-0.032426306148494864,-0.27156337438048334,-0.9292056998834204,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.3694207653704305,0.0
0,-0.5756089028018073,0,-0.2702109693295498,9,-0.7891755932156151,1.2616896307383751,0.3754717667733917,-0.34801785278265523,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.36423300565100136,0.0
5,2.0425307124787673,0,-0.2702109693295498,20,0.028049381449878025,-0.6658284873608458,-0.7118530585752033,0.8143457652798906,0.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5633216833458392,0.0010075566750629723
6,0.37128492494284543,0,-0.2702109693295498,5,-0.9286686460962746,2.2254486897879855,-0.6963198506123365,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.5484914949597883,0.0
0,-0.5756089028018073,0,-0.2702109693295498,10,-0.7901310251216599,-0.6658284873608458,-0.33905596028723334,-0.34801785278265523,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.46258468945903874,0.0
0,-0.5756089028018073,0,-0.2702109693295498,5,-0.8983153105930384,-0.6658284873608458,1.4472633841591198,-0.34801785278265523,0.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3567103556243792,0.0
0,-0.5756089028018073,0,-0.2702109693295498,34,1.2406912915871222,3.3425330753709765,2.439881165283175,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.087495628991142,0.0
10,1.5374479448127114,1,-0.13296996478105885,28,-0.11006564469621805,-0.10622643908392415,-0.7193691044712825,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.16155859482824128,0.0
0,-0.5756089028018073,0,-0.2702109693295498,38,-0.3295026219080978,-0.6658284873608458,-1.1287971464041298,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.6949438461018845,0.0
6,0.016199739424057,0,-0.2702109693295498,5,-0.9542999433591544,-0.6658284873608458,-0.33905596028723334,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.7104374330329043,0.0
0,-0.5756089028018073,0,-0.2702109693295498,16,-0.013842631280850072,-0.6658284873608458,-0.6452821519944646,0.7856625467932439,0.8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9341862224734303,0.0010476689366160294
16,0.5038827873235646,5,0.49462171226881113,64,1.0291570298095667,0.2852495166012947,0.19415367066455774,4.051978720210652,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.18851232446825275,0.0
11,5.339423023020831,1,0.02943189060132206,109,2.570223522433046,-0.1332247808553186,-0.8598851654978593,-0.14475632795181137,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.15705948569085057,0.0
0,-0.5756089028018073,0,-0.2702109693295498,11,-0.7159013182796818,-0.6658284873608458,0.05068643141950934,-0.34801785278265523,0.8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.30702371644356224,0.0
5,-0.21670559722891308,0,-0.2702109693295498,26,0.022996616793226128,-0.6658284873608458,-0.8221541349368974,2.051822839691487,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11773771246428157,0.0
15,3.623466267763569,3,3.1455651442585606,13,-0.1846785741585497,-0.6658284873608458,-0.7895190983895384,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9738903519332969,0.0
0,-0.5756089028018073,0,-0.2702109693295498,13,0.04293207018316301,-0.6658284873608458,-0.5176878786549944,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5902231155514044,0.0
2,-0.300704243197347,0,-0.2702109693295498,16,-0.40134374904008496,0.609734955288103,0.9533986339961695,-0.34801785278265523,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.07006482235653834,0.0
1,-0.5036100633815915,0,-0.2702109693295498,20,0.2207893870233419,-0.6658284873608458,-1.2698223620385458,0.3938721898252978,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.9112608307391967,0.000856653341192648
0,-0.5756089028018073,0,-0.2702109693295498,68,2.6362025219620837,0.9073664714999597,0.10424021444877499,-0.34801785278265523,1.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.6236208484714698,0.0
0,-0.5756089028018073,0,-0.2702109693295498,4,-1.0043682480850393,-0.6658284873608458,1.2686314657913589,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.950163857724572,0.0
8,2.842699632398893,0,-0.2702109693295498,53,1.0285610982897297,-0.23749108923287837,-0.9985291281063484,0.39597394233120825,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.05986670847768355,0.0
0,-0.5756089028018073,0,-0.2702109693295498,4,-0.9307816204593525,-0.6658284873608458,1.2686314657913589,-0.34801785278265523,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3922339807500949,0.0
0,-0.5756089028018073,0,-0.2702109693295498,25,-0.1698352576334297,-0.6658284873608458,-0.9821309307186703,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.10466943165549994,0.0
4,0.17928801938591338,0,-0.2702109693295498,64,0.6866849144485825,-0.3989413673196451,-0.9170905961571391,-0.34801785278265523,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3882511914918462,0.0
6,3.755884912596808,6,2.062886107994796,8,-0.7847107865956295,1.5026294171853567,0.851823602677002,-0.34801785278265523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-0.22924323017328144,0.0
